trialsN,participant,position,validity,Stimulus,response_key,response_rt,response_correct,confidence,confidence_rt,degrees,degrees_uncollapsed,trialsPos
231,6,2274.0,Valid,signal,0,1872.0938144000247,0.0,3.0,1.9460876998491583,40,40,62
232,6,-557.0,Invalid,signal,0,1874.9259809001817,0.0,3.0,1.7958995001390576,10,-10,57
233,6,557.0,Valid,noise,0,1877.7892058000432,1.0,3.0,1.8121709001716224,10,10,58
234,6,1158.0,Valid,noise,0,1880.6371035000775,1.0,3.0,1.8960610998328775,20,20,56
235,6,2274.0,Valid,noise,0,1883.5169496000744,1.0,3.0,1.895419199950993,40,40,63
236,6,1716.0,Valid,noise,0,1886.6220663001295,1.0,3.0,2.1457050000317395,30,30,59
237,6,-1716.0,Valid,signal,0,1889.8218390000984,0.0,3.0,2.1791407999116927,30,-30,60
238,6,-1158.0,Valid,signal,1.0,1893.0378386001105,1.0,3.0,2.6632232000119984,20,-20,57
239,6,2274.0,Valid,signal,0,1897.054129200056,0.0,2.0,2.629083000123501,40,40,64
240,6,-557.0,Valid,signal,1.0,1900.2862536001485,1.0,4.0,2.3126022999640554,10,-10,59
241,6,-557.0,Valid,noise,1.0,1904.2053172001615,0.0,2.0,3.1300806999206543,10,-10,60
242,6,1716.0,Valid,noise,0,1907.6771481002215,1.0,3.0,2.1789432000368834,30,30,61
243,6,557.0,Valid,signal,1.0,1910.9728877001908,1.0,4.0,2.3790568001568317,10,10,61
244,6,-1158.0,Invalid,signal,1.0,1914.4130284001585,1.0,4.0,2.379598499974236,20,-20,58
245,6,2274.0,Valid,signal,0,1917.773542900104,0.0,3.0,2.228839300107211,40,40,65
246,6,1158.0,Valid,signal,1.0,1921.117580300197,1.0,2.0,2.679626400116831,20,20,59
247,6,1716.0,Valid,signal,1.0,1924.6536338001024,1.0,2.0,2.313071500044316,30,30,62
248,6,1716.0,Valid,noise,0,1928.3657229000237,1.0,3.0,2.895443399902433,30,30,63
249,6,557.0,Valid,signal,1.0,1931.8372912001796,1.0,3.0,2.1960980999283493,10,10,62
250,6,2274.0,Valid,noise,0,1935.038037000224,1.0,2.0,2.9631525999866426,40,40,66
251,6,1158.0,Invalid,signal,1.0,1939.022249700036,1.0,4.0,2.279466399922967,20,20,60
252,6,1716.0,Valid,signal,1.0,1942.3008936000988,1.0,3.0,2.295949500054121,30,30,64
253,6,-557.0,Valid,signal,1.0,1945.517522700131,1.0,3.0,2.162361799972132,10,-10,63
254,6,1158.0,Invalid,noise,0,1948.989999400219,1.0,2.0,2.762946099974215,20,20,61
255,6,1716.0,Valid,signal,1.0,1952.557858000044,1.0,3.0,2.1458655998576432,30,30,65
256,6,-557.0,Valid,noise,1.0,1956.750042100204,0.0,1.0,3.529681900050491,10,-10,64
257,6,557.0,Valid,signal,1.0,1960.189128200058,1.0,4.0,2.2295274001080543,10,10,65
258,6,557.0,Valid,noise,0,1963.5982193001544,1.0,3.0,2.546090000076219,10,10,66
259,6,-557.0,Valid,signal,1.0,1966.9891770000104,1.0,4.0,2.2626887999940664,10,-10,67
260,6,-1158.0,Valid,noise,0,1970.2696734000929,1.0,1.0,2.8293437000829726,20,-20,62
261,6,2274.0,Invalid,noise,0,1974.268846100196,1.0,1.0,2.8964176999870688,40,40,67
262,6,-2274.0,Valid,signal,0,1978.1254124001136,0.0,3.0,2.9464511999394745,40,-40,68
263,6,1716.0,Invalid,noise,1.0,1982.6857747000176,0.0,2.0,3.4967874998692423,30,30,66
264,6,1158.0,Valid,noise,1.0,1987.2937518002,0.0,1.0,3.463036899920553,20,20,63
265,6,-1158.0,Valid,signal,0,1991.0220850000624,0.0,3.0,2.562976199900731,20,-20,64
266,6,557.0,Valid,signal,1.0,1994.621578300139,1.0,4.0,2.3957756999880075,10,10,68
267,6,-1716.0,Valid,noise,0,1998.109120900044,1.0,3.0,2.4296889000106603,30,-30,67
268,6,2274.0,Valid,signal,0,2001.3410954000428,0.0,3.0,2.4627426001243293,40,40,69
269,6,-1158.0,Valid,noise,0,2004.765769300051,1.0,3.0,2.129823099821806,20,-20,65
270,6,-1716.0,Valid,signal,0,2008.4616039001849,0.0,3.0,2.762140699895099,30,-30,68
271,6,-1716.0,Valid,noise,0,2011.6617826002184,1.0,3.0,2.179255000082776,30,-30,69
