,dprime,meta_d,m_ratio,m_diff,participant,degrees,validity,stimulus,s,criterion,dprime_metadpy,criterion_metadpy,Hit Rate,False Alarm Rate
0,2.882013776498253,2.4995686578741383,1.0218365533639808,0.05341555281508947,24,20,Invalid,,,-0.2906575078731187,2.882013776498253,-0.2906575078731187,0.9583333333333334,0.125
0,1.946291323684331,0.7546247129027963,0.401784234688869,-1.1235592668323906,24,40,Valid,,,0.5424183625467082,1.946291323684331,0.5424183625467082,0.6666666666666666,0.06481481481481481
0,0.8849181444440065,1.1045842478985497,1.365084315755496,0.29541500087865,24,40,Invalid,,,0.23203067797407845,0.8849181444440065,0.23203067797407845,0.5833333333333334,0.25
0,3.3606094179737322,1.6432803528078646,0.5155415847272407,-1.5442032595515158,26,30,Valid,,,-0.23420111606869087,3.3606094179737322,-0.23420111606869087,0.9722222222222222,0.07407407407407407
0,3.6939854653580575,0.5057346731952603,0.1704414482212436,-2.461470067630371,26,30,Invalid,,,0.4639986055783907,3.4198282588020263,0.3269200023003751,0.9166666666666666,0.010416666666666666
0,3.767233086289429,0.783882196184972,0.22239230467757193,-2.7408899281088854,26,10,Valid,,,0.20173902288711432,3.767233086289429,0.20173902288711432,0.9537037037037037,0.018518518518518517
0,3.6939854653580584,1.3368293918553265,0.4505349339268549,-1.6303753489703048,26,10,Invalid,,,-0.4639986055783911,3.419828258802026,-0.3269200023003749,0.9895833333333334,0.08333333333333333
0,3.275096338280651,1.057202181648449,0.338062589819165,-2.070035831330044,26,20,Valid,,,-0.04432935111727476,3.275096338280651,-0.04432935111727476,0.9537037037037037,0.05555555555555555
0,2.765988254201276,1.0458571542033512,0.4363630125702388,-1.3509022504104982,26,20,Invalid,,,-0.0,2.765988254201276,-0.0,0.9166666666666666,0.08333333333333333
0,0.7298344902372279,1.0458571542033512,0.4363630125702388,-1.3509022504104982,26,40,Valid,,,0.7204076629581448,0.7298344902372279,0.7204076629581448,0.3611111111111111,0.1388888888888889
0,0.41889928340360316,0.3341236515316799,0.9103652131831984,-0.03289789838385071,26,40,Invalid,,,0.7579719243998995,0.41889928340360316,0.7579719243998995,0.2916666666666667,0.16666666666666666
0,0.23676873737214582,-0.06661180135541256,-0.28675751793167203,-0.2989049312299872,29,30,Valid,,,0.1880692890045286,0.23676873737214582,0.1880692890045286,0.4722222222222222,0.37962962962962965
0,-0.3380938884501732,-0.06661180135541256,-0.28675751793167203,-0.2989049312299872,29,30,Invalid,,,0.3794753384730113,-0.3380938884501732,0.3794753384730113,0.2916666666666667,0.4166666666666667
0,0.4331247175598046,-0.12269103866771858,-0.28891113612470143,-0.5473580844362901,29,10,Valid,,,0.2397739639922872,0.4331247175598046,0.2397739639922872,0.49074074074074076,0.32407407407407407
0,-0.35585038623170656,0.1119328992961188,-0.3478771247489607,0.43369277177089904,29,10,Invalid,,,0.4965645570802284,-0.35585038623170656,0.4965645570802284,0.25,0.375
0,0.14250584818064602,-0.21945852149047887,-1.5698434224329467,-0.3592549612846856,29,20,Valid,,,0.21096322297218512,0.14250584818064602,0.21096322297218512,0.4444444444444444,0.3888888888888889
0,0.21400590835029976,-0.21945852149047887,-1.5698434224329467,-0.3592549612846856,29,20,Invalid,,,0.21163640978922527,0.21400590835029976,0.21163640978922527,0.4583333333333333,0.375
0,0.0,-0.21945852149047887,-1.5698434224329467,-0.3592549612846856,29,40,Valid,,,0.33087257172641926,0.0,0.33087257172641926,0.37037037037037035,0.37037037037037035
0,-0.22029890504753286,-0.21945852149047887,-1.5698434224329467,-0.3592549612846856,29,40,Invalid,,,0.3205778467716911,-0.22029890504753286,0.3205778467716911,0.3333333333333333,0.4166666666666667
0,0.7888482324845589,0.26783426976131125,0.35598290526999476,-0.484545313067737,31,30,Valid,,,0.8871274493023209,0.7888482324845589,0.8871274493023209,0.3111111111111111,0.1
0,0.7830862863579902,-0.4966793193234809,-0.7319459655227816,-1.175253070281634,31,30,Invalid,,,0.6448902463147947,0.7830862863579902,0.6448902463147947,0.4,0.15
0,2.1445073695916625,1.0180692562734106,0.49076560295088095,-1.0563818669348017,31,10,Valid,,,0.1483866640515188,2.1445073695916625,0.1483866640515188,0.8222222222222222,0.1111111111111111
0,2.9264051924960723,0.9898572232369586,0.40701679078063696,-1.4421240749754913,31,10,Invalid,,,-0.1816510307034359,2.9264051924960723,-0.1816510307034359,0.95,0.1
0,1.6885766945306995,1.6040109200841188,0.9769387719754861,-0.03786364370314743,31,20,Valid,,,0.07957867347896269,1.6885766945306995,0.07957867347896269,0.7777777777777778,0.17777777777777778
0,2.0728667789875797,1.7031640778789199,0.9373929913893583,-0.11375165919585051,31,20,Invalid,,,-0.0,2.0728667789875797,-0.0,0.85,0.15
0,0.07691155978652708,1.7031640778789199,0.9373929913893583,-0.11375165919585051,31,40,Valid,,,0.8031654536796506,0.07691155978652708,0.8031654536796506,0.2222222222222222,0.2
0,-0.16713148337683248,1.7031640778789199,0.9373929913893583,-0.11375165919585051,31,40,Invalid,,,0.758055491884498,-0.16713148337683248,0.758055491884498,0.2,0.25
0,1.0659076024636307,0.17085308799398083,0.2029319270419647,-0.6710700656685268,32,30,Valid,,,1.7535941500791654,1.0659076024636307,1.7535941500791654,0.1111111111111111,0.011111111111111112
0,0.0,0.17085308799398083,0.2029319270419647,-0.6710700656685268,32,30,Invalid,,,1.2815515655446004,0.0,1.2815515655446004,0.1,0.1
0,2.454441956099086,0.2961552704837977,0.13564589403722513,-1.8871417071786754,32,10,Valid,,,1.0593269732614377,2.454441956099086,1.0593269732614377,0.5666666666666667,0.011111111111111112
0,2.31798495503839,-0.5586938161970534,-0.27861395410237166,-2.5639552468279523,32,10,Invalid,,,0.12255908802540527,2.31798495503839,0.12255908802540527,0.85,0.1
0,1.9485536397289944,-0.25547504769870494,-0.13543959791560423,-2.1417405980283637,32,20,Valid,,,0.24636352898285285,1.9485536397289944,0.24636352898285285,0.7666666666666667,0.1111111111111111
0,1.7109231396898714,0.7155512659904076,0.47292189597728224,-0.7974919491302147,32,20,Invalid,,,-0.18097181964885406,1.7109231396898714,-0.18097181964885406,0.85,0.25
0,0.3116672524784503,-0.31398949138413557,-1.1258339670939799,-0.5928845154831243,32,40,Valid,,,1.4373851917838256,0.3116672524784503,1.4373851917838256,0.1,0.05555555555555555
0,1.3997814940320308,-0.31398949138413557,-1.1258339670939799,-0.5928845154831243,32,40,Invalid,,,1.5415119805889297,1.1183427509671402,1.4007926090564844,0.2,0.0125
0,1.3128476238085207,0.30835214642925707,0.24155454806751658,-0.9681800029181027,33,30,Valid,,,0.5167135130223982,1.3128476238085207,0.5167135130223982,0.5555555555555556,0.12037037037037036
0,0.967421566101701,0.45447161756617926,0.5227273874131465,-0.41495215572270683,33,30,Invalid,,,0.4837107830508505,0.967421566101701,0.4837107830508505,0.5,0.16666666666666666
0,3.5077246430786078,3.2041319772784145,0.9652500798352451,-0.1153517961135706,33,10,Valid,,,-0.16064350351625312,3.5077246430786078,-0.16064350351625312,0.9722222222222222,0.05555555555555555
0,3.114658523222883,0.09668946629805467,0.03684170934073717,-2.5277671082817172,33,10,Invalid,,,-0.17433513451080362,3.114658523222883,-0.17433513451080362,0.9583333333333334,0.08333333333333333
0,1.8320654341072773,1.3905775239391553,0.7787439522096997,-0.39508966486323227,33,20,Valid,,,-0.21211092822512506,1.8320654341072773,-0.21211092822512506,0.8703703703703703,0.24074074074074073
0,2.280186678820343,1.5011706903317945,0.7784220703874293,-0.4273084053144083,33,20,Invalid,,,-0.5915710567120738,2.280186678820343,-0.5915710567120738,0.9583333333333334,0.2916666666666667
0,-0.162353778253288,1.5011706903317945,0.7784220703874293,-0.4273084053144083,33,40,Valid,,,1.301817237973994,-0.162353778253288,1.301817237973994,0.08333333333333333,0.1111111111111111
0,-0.338131578876095,1.5011706903317945,0.7784220703874293,-0.4273084053144083,33,40,Invalid,,,0.9812835909379604,-0.338131578876095,0.9812835909379604,0.125,0.20833333333333334
