da,s,meta_da,M_diff,M_ratio,c1,c1a,far,HR,meta_ca,t2ca_rS1,t2ca_rS2,S1units,logL,est_HR2_rS1,obs_HR2_rS1,est_FAR2_rS1,obs_FAR2_rS1,est_HR2_rS2,obs_HR2_rS2,est_FAR2_rS2,obs_FAR2_rS2,participant,degrees,condition,c,dprime,dprimea,ca,Hit Rate,False Alarm Rate
-0.04257390202030828,1.0059819263824576,-0.10454246080190573,-0.061968558781597446,2.455552717531921,1.28307423057036,0.6453661345490309,0.2669172932330827,0.2518796992481203,1.584730565494944,[-0.1105724   0.23111326  0.9626997 ],[1.70580792 1.88266291 2.0750599 ],"{'d1': -0.04244751097022337, 'meta_d1': -0.104232100915398, 's': 1.0059819263824576, 'meta_c1': 1.5800259048749463, 't2c1_rS1': array([-0.11024414,  0.23042714,  0.95984169]), 't2c1_rS2': array([1.70074382, 1.87707376, 2.06889957])}",-336.21964043140144,"[0.8732358160763586, 0.6093101721114594, 0.4649257819853099]","[0.8756410256410256, 0.617948717948718, 0.46282051282051284]","[0.8904580082738807, 0.6442953771820061, 0.501934539476068]","[0.8881909547738693, 0.635678391959799, 0.5037688442211056]","[0.773705877332965, 0.5197417548673372, 0.3266791566470616]","[0.7873134328358209, 0.4552238805970149, 0.27238805970149255]","[0.7841623155099414, 0.5374596246611588, 0.34550232264249997]","[0.7711267605633803, 0.5985915492957746, 0.397887323943662]",26,40,F,0.6510166257989658,1e-05,1.0029775844848376e-05,0.6529550828033163,0.25,0.26515151515151514
0.47844325368656104,0.7834592962216443,0.2724928802573232,-0.20595037342923783,0.5695406469997787,1.195411444330658,0.4580111874352962,0.22180451127819548,0.4323308270676692,0.26085598802503546,[-1.14296432 -0.22157109  0.19697893],[0.31255559 0.56237701 1.54635273],"{'d1': 0.5485610836043651, 'meta_d1': 0.3124278344749297, 's': 0.7834592962216443, 'meta_c1': 0.29908550774434317, 't2c1_rS1': array([-1.31047045, -0.25404325,  0.225847  ]), 't2c1_rS2': array([0.3583619 , 0.64479568, 1.77297709])}",-303.3581833403665,"[0.9603862814867263, 0.6824540082443303, 0.18384566481958772]","[0.9698067632850241, 0.6690821256038647, 0.19444444444444445]","[0.958115377239346, 0.6866913824410075, 0.23001956273616303]","[0.945364238410596, 0.7052980132450332, 0.21357615894039736]","[0.9596935719450671, 0.7705551907461226, 0.22535894031966167]","[0.9282608695652174, 0.7869565217391304, 0.2108695652173913]","[0.9352060796076106, 0.6520729022056282, 0.08276724305265055]","[0.9957627118644068, 0.6186440677966102, 0.1059322033898305]",27,30,F,0.4724820680364077,0.4508096753999653,0.3931865645199509,0.4120887622114491,0.4318181818181818,0.2196969696969697
1.2904934725699102,1.2845600557627912,0.8878686157382685,-0.40262485683164173,0.6880070566882854,-0.7507085428171125,-0.47104448101160595,0.40977443609022557,0.8834586466165414,-0.324081926950056,[-1.93395242 -0.84178097 -0.38034437],[-0.28763328 -0.11993632  0.71269059],"{'d1': 1.156423968738541, 'meta_d1': 0.7956278510155893, 's': 1.2845600557627912, 'meta_c1': -0.29041302116289064, 't2c1_rS1': array([-1.7330339 , -0.75432826, -0.34083035]), 't2c1_rS2': array([-0.25775103, -0.10747612,  0.63864909])}",-276.5543720958875,"[0.9630711466735631, 0.6646117973049801, 0.1674799570424487]","[0.9729299363057324, 0.6273885350318471, 0.14171974522292993]","[0.9098562433206703, 0.36870044838778154, 0.016451013468183142]","[0.8629032258064516, 0.532258064516129, 0.07258064516129033]","[0.9857910911190698, 0.9139856695114207, 0.46634823825622057]","[0.9989361702127659, 0.9468085106382979, 0.46914893617021275]","[0.9717206537377067, 0.8437204382524938, 0.32804343176527845]","[0.9426605504587156, 0.7752293577981652, 0.33256880733944955]",27,20,F,-0.48876496632148503,0.2619677141510131,0.29233882578957265,-0.5454297175686923,0.8863636363636364,0.4090909090909091
2.856689882420718,1.9131260943527426,2.6555182447130927,-0.20117163770762536,0.9295787621381025,-0.46353391280770967,-0.3815303249674617,0.11654135338345864,0.981203007518797,-0.35466248720140103,[-2.02048689 -0.81497021 -0.47100883],[-0.08893045  0.26786049  1.17283002],"{'d1': 2.279291439439401, 'meta_d1': 2.1187809148260524, 's': 1.9131260943527426, 'meta_c1': -0.2829775734296473, 't2c1_rS1': array([-1.61210305, -0.65024721, -0.37580782]), 't2c1_rS2': array([-0.07095569,  0.21372012,  0.93577586])}",-261.00028646050293,"[0.9636904307674262, 0.8432447237234069, 0.3714957912390948]","[0.9648936170212766, 0.8446808510638298, 0.3670212765957447]","[0.5904937362822178, 0.1048994767220268, 3.135597511464988e-05]","[0.55, 0.1, 0.05]","[0.9897702651831858, 0.9520224286756583, 0.5965236755705255]","[0.9990421455938697, 0.9597701149425287, 0.5909961685823755]","[0.7381392001817434, 0.463945997297383, 0.10519815406314105]","[0.6693548387096774, 0.46774193548387094, 0.20161290322580644]",27,10,F,-0.47934635133506365,2.303450953877688,2.8869695734096976,-0.6007761220614061,0.9848484848484849,0.11363636363636363
0.07496088411836,1.0035106710131856,-0.04935887887775094,-0.12431976299611094,-0.6584618025557891,1.4047319998959293,0.7048285297223443,0.22932330827067668,0.2518796992481203,-0.46410266417372137,[-1.63245736 -0.89549574 -0.57011196],[-0.17683106  0.45773902  1.50326362],"{'d1': 0.07482987781927108, 'meta_d1': -0.0492726162339067, 's': 1.0035106710131856, 'meta_c1': -0.46329156951887845, 't2c1_rS1': array([-1.62960438, -0.89393071, -0.5691156 ]), 't2c1_rS2': array([-0.17652202,  0.45693905,  1.50063642])}",-336.74995685866105,"[0.8834354904534105, 0.5727646374361778, 0.15677505487363774]","[0.8426829268292683, 0.5682926829268292, 0.16707317073170733]","[0.8863309370196183, 0.5805123144420175, 0.1625751260161499]","[0.928391959798995, 0.585427135678392, 0.15201005025125627]","[0.8365466993803677, 0.4692619435831319, 0.09391216874399828]","[0.8470149253731343, 0.4253731343283582, 0.12313432835820895]","[0.843587025843752, 0.4842271850916277, 0.10182185442573657]","[0.8319672131147541, 0.5327868852459017, 0.06967213114754098]",27,40,F,0.711174172479692,0.012326550653550192,0.012348131014613373,0.7124192406136959,0.25,0.22727272727272727
2.703591338237639,0.6988577939324181,2.6344500211411157,-0.06914131709652338,0.9744261212415358,-0.13676485980474845,-0.045577444133863845,0.09398496240601503,0.9210526315789473,-0.04441185210346374,[-2.59133121 -1.45813682 -0.59823804],[0.01478523 0.38163535 0.8010195 ],"{'d1': 3.337316453433017, 'meta_d1': 3.251968327074293, 's': 0.6988577939324181, 'meta_c1': -0.05482204453611673, 't2c1_rS1': array([-3.19874241, -1.79992587, -0.73846577]), 't2c1_rS2': array([0.01825091, 0.47109114, 0.98877945])}",-252.12710659958123,"[0.8626991610637345, 0.4575252735245591, 0.06145632542843037]","[0.8578838174273858, 0.44190871369294604, 0.05912863070539419]","[0.40997490517428337, 0.06935865430717594, 0.003109861124680289]","[0.5119047619047619, 0.21428571428571427, 0.011904761904761904]","[0.9880356663762595, 0.8980213504781932, 0.7636436422162197]","[0.9908163265306122, 0.9163265306122449, 0.7846938775510204]","[0.8620918536184594, 0.30984468549800814, 0.07687737809278734]","[0.83, 0.18, 0.01]",28,30,F,-0.04951121178372109,3.1895351112177344,2.5838722878145446,-0.04010949671446982,0.9242424242424242,0.09090909090909091
3.441433194406791,2.018736227862857,3.200680131477292,-0.24075306292949916,0.930042790509261,-0.3443014132876769,-0.2917810642050995,0.05639097744360902,0.9887218045112782,-0.2713688751710726,[-2.82602155 -1.28189804 -0.52696541],[-0.25245629  0.11132228  0.68030218],"{'d1': 2.7156603720669206, 'meta_d1': 2.5256803505125367, 's': 2.018736227862857, 'meta_c1': -0.21413918529994477, 't2c1_rS1': array([-2.23003449, -1.01155522, -0.4158323 ]), 't2c1_rS2': array([-0.19921512,  0.08784524,  0.53683148])}",-196.1348861781734,"[0.9398042322518472, 0.7025955717827305, 0.19549157694543653]","[0.9272908366533864, 0.6872509960159362, 0.18426294820717132]","[0.24484094210497867, 0.001535569496564255, 6.186969242782888e-10]","[0.9166666666666666, 0.16666666666666666, 0.08333333333333333]","[0.9998522191644428, 0.9925770125201823, 0.929957260096605]","[0.9990494296577946, 0.9980988593155894, 0.9363117870722434]","[0.9768372262567727, 0.6007025512017641, 0.24433791908605126]","[0.9833333333333333, 0.43333333333333335, 0.15]",28,20,F,-0.406290582424892,1.2488701275839853,1.5826364580705605,-0.5148736238573489,0.9924242424242424,0.05303030303030303
4.18569218120822,0.8723254570375375,4.5801859567134855,0.3944937755052651,1.0942481573958915,0.39312650715913317,0.17027439829239774,0.011278195488721804,0.9736842105263158,0.1863224465831504,[-1.78196322 -0.69384835 -0.31190484],[0.29903169 0.57382518 1.31568089],"{'d1': 4.502435134953848, 'meta_d1': 4.926781350217771, 's': 0.8723254570375375, 'meta_c1': 0.20042198365489547, 't2c1_rS1': array([-1.91680932, -0.74635379, -0.33550755]), 't2c1_rS2': array([0.32166025, 0.61724812, 1.41524212])}",-170.4402817409802,"[0.9871399627134404, 0.9607250926385904, 0.710411146680327]","[0.9838403041825095, 0.9600760456273765, 0.7081749049429658]","[0.30230224825850044, 0.10565400659540829, 0.0027478826775019856]","[0.39285714285714285, 0.07142857142857142, 0.03571428571428571]","[0.9931617868281853, 0.9698067503028852, 0.8400466922260184]","[0.999034749034749, 0.974903474903475, 0.8426640926640927]","[0.6927118521760433, 0.2673511735785441, 0.013596219949097727]","[0.25, 0.16666666666666666, 0.08333333333333333]",28,10,F,0.21415675879314944,4.64087684032057,4.314394615854746,0.1990909905340744,0.9772727272727273,0.007575757575757576
0.023337947683981848,0.9175182055254848,0.048447044728413,0.02510909704443115,2.0758913930407403,0.9998576626255125,0.4574221090200618,0.31203007518796994,0.33458646616541354,0.9495586191012897,[-2.17303246 -0.88903082  0.01299223],[1.01611318 1.54931752 2.49511839],"{'d1': 0.024409500008667706, 'meta_d1': 0.05067147097642117, 's': 0.9175182055254848, 'meta_c1': 0.9931572148090796, 't2c1_rS1': array([-2.27280635, -0.9298503 ,  0.01358876]), 't2c1_rS2': array([1.06276761, 1.6204538 , 2.60968073])}",-293.1435717877261,"[0.6095271230377818, 0.21620481965205934, 0.0145487128829361]","[0.605191256830601, 0.22131147540983606, 0.012295081967213115]","[0.6099214996372397, 0.2342803008022298, 0.02152025625393023]","[0.614406779661017, 0.2288135593220339, 0.02401129943502825]","[0.9108852080636344, 0.38264383298472127, 0.04734081512109274]","[0.9297752808988764, 0.38764044943820225, 0.047752808988764044]","[0.8965961840219974, 0.32358281636300373, 0.02727667602572322]","[0.8765060240963856, 0.3192771084337349, 0.02710843373493976]",28,40,F,0.46243024332183547,0.05128840732539501,0.04903689819659488,0.44213002406045765,0.3333333333333333,0.3106060606060606
0.507598911573249,0.8860710559500332,0.44631951065209724,-0.06127940092115175,0.879275941055069,1.9970174875588271,0.8799175403576436,0.11654135338345864,0.2819548872180451,0.7736903233488287,[-2.62522765 -1.67079245 -1.27524094],[1.33572696 2.41439985 3.15462071],"{'d1': 0.5412165580766541, 'meta_d1': 0.4758786984174355, 's': 0.8860710559500332, 'meta_c1': 0.8249308741073637, 't2c1_rS1': array([-2.79909323, -1.78144696, -1.35969857]), 't2c1_rS2': array([1.4241905 , 2.57430255, 3.36354733])}",-152.36279702036904,"[0.1530026122598086, 0.07166837256827002, 0.006093191436204329]","[0.15638297872340426, 0.07021276595744681, 0.0010638297872340426]","[0.11230109268133263, 0.05265742093914646, 0.005098898647842461]","[0.10863874345549739, 0.0549738219895288, 0.011780104712041885]","[0.4862683924243616, 0.06374169889353155, 0.009310476111322104]","[0.5433333333333333, 0.03333333333333333, 0.0033333333333333335]","[0.33520869512554385, 0.01709190877071749, 0.0010992278818859945]","[0.21774193548387097, 0.08064516129032258, 0.008064516129032258]",29,30,F,0.894677793801059,0.5085877729634196,0.47699686224147386,0.8391049157033594,0.2803030303030303,0.11363636363636363
0.9560801454248494,0.6860432798724071,0.41337951259907046,-0.542700632825779,0.43236910062113953,0.061961855662572896,0.020170574400454538,0.30451127819548873,0.6804511278195489,0.008721133112536309,[-2.12466477 -1.43548338 -0.81871148],[0.54265547 1.24835566 2.36296644],"{'d1': 1.1950422102824183, 'meta_d1': 0.5166993256641079, 's': 0.6860432798724071, 'meta_c1': 0.010900887588604134, 't2c1_rS1': array([-2.65570214, -1.79426718, -1.02333971]), 't2c1_rS2': array([0.67828643, 1.56036889, 2.95356477])}",-281.4465446381649,"[0.3664860079786721, 0.1027488247189879, 0.01362247937350009]","[0.35, 0.1, 0.022972972972972974]","[0.4383291331580412, 0.18386139851146097, 0.0526936147182774]","[0.47941176470588237, 0.19411764705882353, 0.026470588235294117]","[0.6814179675837309, 0.32757078398406325, 0.05679660208336632]","[0.6892265193370166, 0.3342541436464088, 0.05662983425414365]","[0.4429725030308044, 0.08753478692570567, 0.0016738284540663698]","[0.42901234567901236, 0.08024691358024691, 0.0030864197530864196]",29,20,F,0.021457836350385617,0.985485559979372,0.788426692707784,0.017167101816036274,0.6818181818181818,0.30303030303030304
2.2298669674694156,0.5491056874889845,0.8700377247599906,-1.359829242709425,0.39017472228280986,1.197885156257005,0.2890254492447435,0.05639097744360902,0.8233082706766918,0.11277042439173217,[-0.76814301 -0.43533425 -0.29428451],[0.55202467 1.06791778 1.82515816],"{'d1': 3.2759174249611966, 'meta_d1': 1.2781801715056527, 's': 0.5491056874889845, 'meta_c1': 0.1656720350023354, 't2c1_rS1': array([-1.12848573, -0.63955343, -0.43233599]), 't2c1_rS2': array([0.81098436, 1.56888753, 2.68135611])}",-350.8560329150393,"[0.7370274692274447, 0.6330608375503772, 0.3955317259299371]","[0.7360557768924303, 0.6394422310756972, 0.399402390438247]","[0.6998556913324048, 0.6071354183167483, 0.4173551918685589]","[0.6968085106382979, 0.5638297872340425, 0.3882978723404255]","[0.7674041775930616, 0.5058998239711123, 0.21749944814505057]","[0.7705479452054794, 0.4954337899543379, 0.21118721461187215]","[0.3492940457435802, 0.06472356065919156, 0.0021349849941503653]","[0.31666666666666665, 0.16666666666666666, 0.016666666666666666]",29,10,F,0.3393118415035904,2.7388880495554253,1.8643192721418245,0.2309643891738316,0.8257575757575758,0.05303030303030303
0.041481707377959816,1.0354080204948761,0.1205309559245312,0.07904924854657139,2.9056411498763928,2.3033537163957596,1.1919142568503795,0.11654135338345864,0.11654135338345864,3.4632751118288034,[-3.0761196  -2.07786135 -1.50302745],[3.85376438 4.20533808 4.5907422 ],"{'d1': 0.04077859779854509, 'meta_d1': 0.11848797179771148, 's': 1.0354080204948761, 'meta_c1': 3.4045730462390615, 't2c1_rS1': array([-3.02397977, -2.04264187, -1.47755132]), 't2c1_rS2': array([3.78844357, 4.13405814, 4.51292971])}",-88.49264458993953,"[0.07807131670902796, 0.02366780414195498, 0.0015151184383019461]","[0.0797872340425532, 0.019148936170212766, 0.0010638297872340426]","[0.05579599977830624, 0.014769997470065365, 0.000705680080514642]","[0.05425531914893617, 0.019148936170212766, 0.0010638297872340426]","[0.21179666867023955, 0.04605065943408247, 0.007509766328316026]","[0.21774193548387097, 0.08064516129032258, 0.008064516129032258]","[0.22389224999430363, 0.05162206040849008, 0.009063443062820146]","[0.21774193548387097, 0.016129032258064516, 0.008064516129032258]",29,40,F,1.2074140502222022,0.07617639750674521,0.0774898402856484,1.2282324312078639,0.11363636363636363,0.11363636363636363
1.8130335754449782,0.9596925510181032,0.9128762872855681,-0.9001572881594101,0.5035076568074688,0.9314246115207546,0.446657081386352,0.08646616541353383,0.6804511278195489,0.224895260445305,[-2.29255265 -0.60965038 -0.02393638],[0.44828351 1.53611796 3.41060423],"{'d1': 1.8514991391987814, 'meta_d1': 0.9322439931590238, 's': 0.9596925510181032, 'meta_c1': 0.2296666684852603, 't2c1_rS1': array([-2.34119176, -0.6225848 , -0.02444422]), 't2c1_rS2': array([0.45779435, 1.56870844, 3.48296407])}",-272.6543413626986,"[0.8862450202840009, 0.5785950696151013, 0.04016226262744535]","[0.8837448559670782, 0.5699588477366255, 0.04218106995884774]","[0.777333749505229, 0.36089057927963347, 0.008600632240979076]","[0.7852941176470588, 0.38235294117647056, 0.0029411764705882353]","[0.8532104178779375, 0.24585459793926642, 0.003212056689294601]","[0.8770718232044199, 0.24585635359116023, 0.0013812154696132596]","[0.7306991949200304, 0.08604865728234606, 0.0001612338728721077]","[0.5543478260869565, 0.10869565217391304, 0.010869565217391304]",30,30,NF,0.4551025030541854,1.5001360442146372,1.4689701757427314,0.4456475840779219,0.6818181818181818,0.08333333333333333
1.5031767931883486,0.7817112198949954,1.5252178253686204,0.022041032180271758,1.0146629673103995,0.5253069694338921,0.20073634097780949,0.16165413533834586,0.7180451127819549,0.20367973138357626,[-2.30504396 -0.83107178 -0.08735046],[0.42239357 1.36295373 2.49746419],"{'d1': 1.725862737143331, 'meta_d1': 1.7511690060403002, 's': 0.7817112198949954, 'meta_c1': 0.23385356951970407, 't2c1_rS1': array([-2.64652136, -0.95418971, -0.10029087]), 't2c1_rS2': array([0.48496845, 1.56486653, 2.86744739])}",-290.8697820017999,"[0.9013567673515624, 0.5409562324264761, 0.04419034262316525]","[0.9002242152466368, 0.531390134529148, 0.04596412556053812]","[0.7233973214834347, 0.24778607165512206, 0.00957977587994859]","[0.73, 0.2733333333333333, 0.0033333333333333335]","[0.8958261688964536, 0.42628263039600695, 0.08630674023021694]","[0.9149214659685864, 0.4319371727748691, 0.08507853403141362]","[0.6498061564749505, 0.05489023423044431, 0.0006803333800420561]","[0.5755813953488372, 0.05813953488372093, 0.005813953488372093]",30,20,NF,0.20812981738648512,1.7507825523657428,1.5248812353358587,0.1812750833149896,0.7196969696969697,0.1590909090909091
1.4243794226274655,0.7725584310732051,0.863950080480955,-0.5604293421465105,0.6065449042273295,0.5493027638671594,0.20699378467015406,0.16917293233082706,0.7030075187969925,0.12555102529841106,[-1.13673237 -0.28219264  0.0464401 ],[0.21154629 0.79443929 1.72177975],"{'d1': 1.6474450816650275, 'meta_d1': 0.9992494192782992, 's': 0.7725584310732051, 'meta_c1': 0.14521300704016532, 't2c1_rS1': array([-1.31475092, -0.32638556,  0.05371287]), 't2c1_rS2': array([0.2446756 , 0.91885286, 1.99141993])}",-311.2790319794343,"[0.958810771752022, 0.7681035794673158, 0.28022223911980526]","[0.9807692307692307, 0.7805429864253394, 0.2816742081447964]","[0.9314493552517522, 0.6673783686065275, 0.20529741279393554]","[0.870253164556962, 0.6392405063291139, 0.20569620253164558]","[0.9509600894338092, 0.6136305022642298, 0.2049048791092839]","[0.9558823529411765, 0.5802139037433155, 0.20454545454545456]","[0.8798966123272439, 0.30065829252425197, 0.024539532682123732]","[0.8611111111111112, 0.4111111111111111, 0.005555555555555556]",30,10,NF,0.21495122994946392,1.445242078729639,1.249554902053122,0.1858466253084693,0.7045454545454546,0.16666666666666666
0.1970504622078676,1.0514600149275064,0.17966303593775382,-0.017387426270113776,0.9117615555158056,2.9017231125728125,1.524083570509057,0.05639097744360902,0.07142857142857142,1.3896008069834207,[-2.08786683 -0.15795217  0.92040237],[2.21643207 2.81656984 3.03210212],"{'d1': 0.19228896010437646, 'meta_d1': 0.17532168137328297, 's': 1.0514600149275064, 'meta_c1': 1.356022671254489, 't2c1_rS1': array([-2.03741588, -0.15413544,  0.89816188]), 't2c1_rS2': array([2.16287449, 2.74851061, 2.9588348 ])}",-267.62235382092626,"[0.905253486222356, 0.5115678022651083, 0.027661029314793195]","[0.9193227091633466, 0.4960159362549801, 0.03286852589641434]","[0.8834922431302936, 0.43974343161593515, 0.014003920955785747]","[0.8694331983805668, 0.45546558704453444, 0.009109311740890687]","[0.15965607092899287, 0.028221979163037154, 0.013913299990439814]","[0.14473684210526316, 0.02631578947368421, 0.013157894736842105]","[0.1640482975675133, 0.030678314352611712, 0.015556602597433009]","[0.18333333333333332, 0.03333333333333333, 0.016666666666666666]",30,40,NF,1.5528129820852183,0.18082055542383438,0.18529807433359224,1.5912640833679634,0.06818181818181818,0.05303030303030303
0.5154427412548961,1.1818270321640278,0.10165341709412241,-0.4137893241607737,0.19721573117246188,1.3364397341112393,0.7815264641183657,0.16292134831460675,0.2752808988764045,0.15412931305173228,[-2.6421448  -0.62555413  0.06073664],[0.30256147 0.95663508 2.69834757],"{'d1': 0.47744100963299596, 'meta_d1': 0.09415887780648971, 's': 1.1818270321640278, 'meta_c1': 0.14276591548908568, 't2c1_rS1': array([-2.447349  , -0.57943428,  0.05625875]), 't2c1_rS2': array([0.2802547 , 0.88610584, 2.49940815])}",-169.680617262404,"[0.9406691700073291, 0.5166833993980092, 0.014239035112388146]","[0.9312080536912751, 0.5, 0.015100671140939598]","[0.9253409010344176, 0.42112214724366825, 0.0029343478318118905]","[0.936046511627907, 0.437984496124031, 0.001937984496124031]","[0.8603382152257655, 0.35320157358657855, 0.0041240921071539136]","[0.8316326530612245, 0.41836734693877553, 0.00510204081632653]","[0.8751926540323149, 0.41289357181144326, 0.012810124588967952]","[0.9224137931034483, 0.29310344827586204, 0.008620689655172414]",31,30,F,0.8013932593680617,0.20115979149931665,0.2171710269303715,0.8651798444155314,0.2727272727272727,0.1590909090909091
1.1824464116676607,0.7269912440346529,0.5458291968510146,-0.6366172148166461,0.4616100919797334,1.0230626510159062,0.35813801315257676,0.15168539325842698,0.6123595505617978,0.1653201211927999,[-2.04256865 -0.43390552  0.09253785],[0.22574257 0.53975692 1.94188647],"{'d1': 1.4219107002882403, 'meta_d1': 0.6563683291470217, 's': 0.7269912440346529, 'meta_c1': 0.19880008681785394, 't2c1_rS1': array([-2.45622143, -0.52177832,  0.11127824]), 't2c1_rS2': array([0.27145904, 0.64906632, 2.3351495 ])}",-172.69812558995034,"[0.9556839821023362, 0.603863895307281, 0.02377949891463913]","[0.9586092715231788, 0.6125827814569537, 0.028145695364238412]","[0.9455619146614339, 0.5801037986672394, 0.04642465376760159]","[0.9384057971014492, 0.5579710144927537, 0.03260869565217391]","[0.9608861665047042, 0.7586894287595096, 0.13447491877259732]","[0.9610091743119266, 0.7201834862385321, 0.13073394495412843]","[0.9173184475938021, 0.5490516131878064, 0.012933812623789571]","[0.9166666666666666, 0.6851851851851852, 0.009259259259259259]",31,20,F,0.3787106579459416,1.1789593504376286,0.9804105512001677,0.31493191411929145,0.6136363636363636,0.14772727272727273
1.8256147573576142,1.1240256130179476,1.8038441730992247,-0.021770584258389514,0.9880749297349567,-0.11458724634429594,-0.064070788566482,0.19662921348314608,0.8370786516853933,-0.06330673991088998,[-3.19677775 -0.60069677 -0.17406477],[-0.01390504  0.53182608  1.72454403],"{'d1': 1.7278331798192625, 'meta_d1': 1.7072286477436447, 's': 1.1240256130179476, 'meta_c1': -0.05991597366497254, 't2c1_rS1': array([-3.02555544, -0.56852291, -0.1647417 ]), 't2c1_rS2': array([-0.01316027,  0.503341  ,  1.63217589])}",-161.62879983358778,"[0.9596011705142738, 0.7785853754343632, 0.018987380995710373]","[0.9842657342657343, 0.7867132867132867, 0.015734265734265736]","[0.8287385417016813, 0.36101035079435284, 4.265764502444654e-05]","[0.7155172413793104, 0.3620689655172414, 0.008620689655172414]","[0.9850078087281217, 0.7703976923292792, 0.22501142490362538]","[0.9714765100671141, 0.7818791946308725, 0.21644295302013422]","[0.9374847506689786, 0.40900150543464664, 0.030246348886725057]","[0.9928571428571429, 0.35714285714285715, 0.06428571428571428]",31,10,F,-0.06598521365237775,1.724506117952677,1.8220994103245658,-0.06971945047598684,0.8409090909090909,0.19318181818181818
-0.006437470390076645,0.9459566199456007,-0.030959290680538737,-0.02452182029046209,4.809232323345899,1.7628441240612438,0.8328228286744848,0.19662921348314608,0.20786516853932585,4.005238467281695,[-2.92757941 -0.3145794   0.95061218],[4.09265122 4.24758035 5.05378688],"{'d1': -0.00662391272843621, 'meta_d1': -0.031855935200617747, 's': 0.9459566199456007, 'meta_c1': 4.121238383441121, 't2c1_rS1': array([-3.01236811, -0.32369027,  0.97814386]), 't2c1_rS2': array([4.21118279, 4.37059898, 5.20015491])}",-188.18168376583867,"[0.8320462131982667, 0.3670794335410651, 0.0012297098272004191]","[0.8444055944055944, 0.33916083916083917, 0.0017482517482517483]","[0.8265182489090822, 0.3854935591625386, 0.002294960091731903]","[0.8138297872340425, 0.4148936170212766, 0.0017730496453900709]","[0.7004919969763629, 0.36646413712793063, 0.008850537759539248]","[0.6148648648648649, 0.33783783783783783, 0.006756756756756757]","[0.6750462367234182, 0.33005460121144775, 0.005372153451658449]","[0.7642857142857142, 0.35714285714285715, 0.007142857142857143]",31,40,F,0.8458626178886832,1e-05,9.718531408846656e-06,0.8220542419520426,0.20454545454545456,0.19318181818181818
3.06974082603573,0.849825726148591,0.5628790656781073,-2.506861760357623,0.18336370969956137,2.4662747962808176,1.0376314547111762,0.0037593984962406013,0.7180451127819549,0.19026395283679365,[-0.45188744  0.12698354  0.17805798],[0.19401669 0.25776552 0.82344797],"{'d1': 3.3519621457242375, 'meta_d1': 0.6146282138124979, 's': 0.849825726148591, 'meta_c1': 0.2077561604535831, 't2c1_rS1': array([-0.4934324 ,  0.13865797,  0.19442801]), 't2c1_rS2': array([0.21185391, 0.28146358, 0.89915292])}",-219.34403750075674,"[0.993293834109447, 0.9647551946566988, 0.611664437726956]","[0.9990566037735849, 0.9830188679245283, 0.6047169811320755]","[0.9903487224759511, 0.9500918665162776, 0.5320662449779556]","[0.97, 0.8866666666666667, 0.5633333333333334]","[0.9974059047686692, 0.9532527626991723, 0.5761452769211334]","[0.9986910994764397, 0.9554973821989529, 0.5772251308900523]","[0.9952838945491312, 0.9167466134774425, 0.3753272775144988]","[0.75, 0.5, 0.25]",32,30,NF,1.156682731135961,0.2681414560871561,0.24556505685882757,1.0592948393131059,0.7196969696969697,0.001893939393939394
3.30496060952081,0.9422687733898157,0.4572682419588882,-2.847692367561922,0.13835815187678985,2.1019527846835833,0.9889905249303901,0.0037593984962406013,0.7556390977443609,0.13683490125302503,[-0.32298234  0.12261912  0.13446579],[0.14025977 0.23939082 0.74174735],"{'d1': 3.4077096513037994, 'meta_d1': 0.4714844094870937, 's': 0.9422687733898157, 'meta_c1': 0.14108900792700949, 't2c1_rS1': array([-0.33302365,  0.12643126,  0.13864624]), 't2c1_rS2': array([0.14462035, 0.24683332, 0.76480778])}",-197.7745214329733,"[0.9985960470352817, 0.991556502140949, 0.7130727433902516]","[0.9990566037735849, 0.9981132075471698, 0.710377358490566]","[0.9980310217852463, 0.9881916416390066, 0.6372982952696047]","[0.9961538461538462, 0.9615384615384616, 0.65]","[0.9975307004313064, 0.9258623366813594, 0.5771026022888072]","[0.9987562189054726, 0.927860696517413, 0.5783582089552238]","[0.9962866489669032, 0.891119938271992, 0.4488812802907487]","[0.75, 0.5, 0.25]",32,20,NF,1.098390644653389,0.24806088560875328,0.24058136977312822,1.065272040725864,0.7575757575757576,0.001893939393939394
